run_file,run_id,condition_id,topic_id,run_number,round_number,turn_in_round,agent_name,turn_id,civility,relevance,logical_consistency,argument_strength,document_grounding,responsiveness,stance_differentiation,composite
runs\experiment\baseline_3\migrationspolitik\run_05_20260706_185120.json,71fc317b-6e73-4f5b-8d0d-e31ce58f0bf0,baseline_3,migrationspolitik,5,5,1,CDU/CSU,53062152-870b-4f7d-b3cf-de75d037a94a,4,4,4,4,4,3,3,3.714
runs\experiment\baseline_3\migrationspolitik\run_05_20260706_185120.json,71fc317b-6e73-4f5b-8d0d-e31ce58f0bf0,baseline_3,migrationspolitik,5,5,2,SPD,365ff91d-eab6-4a41-8fe2-917099b0b884,4,4,4,4,4,3,3,3.714
runs\experiment\baseline_3\migrationspolitik\run_05_20260706_185120.json,71fc317b-6e73-4f5b-8d0d-e31ce58f0bf0,baseline_3,migrationspolitik,5,5,3,Bündnis 90/Die Grünen,d2d676af-370d-4664-b993-a317c2db5b86,4,4,4,4,4,3,3,3.714
runs\experiment\baseline_3\migrationspolitik\run_05_20260706_185120.json,71fc317b-6e73-4f5b-8d0d-e31ce58f0bf0,baseline_3,migrationspolitik,5,5,4,FDP,9dbc7123-d7e2-4013-8d56-03516e3522d3,4,4,4,4,3,3,3,3.571
runs\experiment\baseline_3\migrationspolitik\run_05_20260706_185120.json,71fc317b-6e73-4f5b-8d0d-e31ce58f0bf0,baseline_3,migrationspolitik,5,5,5,Die Linke,e63d639b-54a8-4459-89db-f0cf9e1a55ec,4,4,4,4,3,3,4,3.714
runs\experiment\baseline_3\migrationspolitik\run_05_20260706_185120.json,71fc317b-6e73-4f5b-8d0d-e31ce58f0bf0,baseline_3,migrationspolitik,5,5,6,AfD,29a1e36f-8b18-4352-a689-dcfb54381a34,4,4,3,3,4,2,5,3.571
runs\experiment\baseline_3\migrationspolitik\run_05_20260706_185120.json,71fc317b-6e73-4f5b-8d0d-e31ce58f0bf0,baseline_3,migrationspolitik,5,6,1,CDU/CSU,f3268367-51ed-4f93-8398-c10f277135fe,4,4,4,4,4,3,3,3.714
runs\experiment\baseline_3\migrationspolitik\run_05_20260706_185120.json,71fc317b-6e73-4f5b-8d0d-e31ce58f0bf0,baseline_3,migrationspolitik,5,6,2,SPD,3c0e35b3-2e84-41a3-9a10-e37cb7f03e44,4,4,4,4,4,3,3,3.714
runs\experiment\baseline_3\migrationspolitik\run_05_20260706_185120.json,71fc317b-6e73-4f5b-8d0d-e31ce58f0bf0,baseline_3,migrationspolitik,5,6,3,Bündnis 90/Die Grünen,16ce6cba-4575-4c08-977b-c805b9f5d34d,4,4,4,4,4,3,3,3.714
runs\experiment\baseline_3\migrationspolitik\run_05_20260706_185120.json,71fc317b-6e73-4f5b-8d0d-e31ce58f0bf0,baseline_3,migrationspolitik,5,6,4,FDP,a79fc22f-b045-4f64-9b9c-144fc21a2aa2,4,4,4,4,3,3,3,3.571
runs\experiment\baseline_3\migrationspolitik\run_05_20260706_185120.json,71fc317b-6e73-4f5b-8d0d-e31ce58f0bf0,baseline_3,migrationspolitik,5,6,5,Die Linke,8503bbcd-6e8f-4332-9e9a-b8a1fea3a3d8,4,4,4,4,4,3,4,3.857
runs\experiment\baseline_3\migrationspolitik\run_05_20260706_185120.json,71fc317b-6e73-4f5b-8d0d-e31ce58f0bf0,baseline_3,migrationspolitik,5,6,6,AfD,a7182720-d5db-40f2-8f13-f1b44f19fa7e,3,4,4,3,2,2,4,3.143
runs\experiment\baseline_3\migrationspolitik\run_05_20260706_185120.json,71fc317b-6e73-4f5b-8d0d-e31ce58f0bf0,baseline_3,migrationspolitik,5,7,1,CDU/CSU,8f9e61f8-8080-4bae-9a21-6f61bd670f09,4,4,4,4,4,3,3,3.714
runs\experiment\baseline_3\migrationspolitik\run_05_20260706_185120.json,71fc317b-6e73-4f5b-8d0d-e31ce58f0bf0,baseline_3,migrationspolitik,5,7,2,SPD,de494fe2-6da8-4dc2-8bf9-b894d9cabc49,4,4,4,4,4,3,3,3.714
runs\experiment\baseline_3\migrationspolitik\run_05_20260706_185120.json,71fc317b-6e73-4f5b-8d0d-e31ce58f0bf0,baseline_3,migrationspolitik,5,7,3,Bündnis 90/Die Grünen,79f408db-ed87-41e2-a36c-dcda74a63b21,4,4,4,4,4,3,3,3.714
runs\experiment\baseline_3\migrationspolitik\run_05_20260706_185120.json,71fc317b-6e73-4f5b-8d0d-e31ce58f0bf0,baseline_3,migrationspolitik,5,7,4,FDP,e6b7677f-3582-4d68-9387-7b47c4ce93bc,4,4,4,4,3,3,3,3.571
runs\experiment\baseline_3\migrationspolitik\run_05_20260706_185120.json,71fc317b-6e73-4f5b-8d0d-e31ce58f0bf0,baseline_3,migrationspolitik,5,7,5,Die Linke,f7f4b8be-31e5-4341-b7c7-8e6980fced77,4,4,4,4,4,3,3,3.714
runs\experiment\baseline_3\migrationspolitik\run_05_20260706_185120.json,71fc317b-6e73-4f5b-8d0d-e31ce58f0bf0,baseline_3,migrationspolitik,5,7,6,AfD,14a62596-2f33-49e2-bd3c-7d65ea42552d,4,4,4,3,3,2,3,3.286
runs\experiment\baseline_3\migrationspolitik\run_05_20260706_185120.json,71fc317b-6e73-4f5b-8d0d-e31ce58f0bf0,baseline_3,migrationspolitik,5,8,1,CDU/CSU,32189256-a813-4f77-8c88-2c6e09d5edea,4,4,4,4,4,3,3,3.714
runs\experiment\baseline_3\migrationspolitik\run_05_20260706_185120.json,71fc317b-6e73-4f5b-8d0d-e31ce58f0bf0,baseline_3,migrationspolitik,5,8,2,SPD,0ce704c6-b238-478f-8b3f-bf9f22550cc7,4,4,4,4,4,3,3,3.714
runs\experiment\baseline_3\migrationspolitik\run_05_20260706_185120.json,71fc317b-6e73-4f5b-8d0d-e31ce58f0bf0,baseline_3,migrationspolitik,5,8,3,Bündnis 90/Die Grünen,dc52c248-b709-486b-aadd-3592ff392c97,4,4,3,3,3,2,3,3.143
runs\experiment\baseline_3\migrationspolitik\run_05_20260706_185120.json,71fc317b-6e73-4f5b-8d0d-e31ce58f0bf0,baseline_3,migrationspolitik,5,8,4,FDP,bcb5f63c-9e9b-4e5b-bcdb-2af3015bebf0,4,4,4,4,3,3,3,3.571
runs\experiment\baseline_3\migrationspolitik\run_05_20260706_185120.json,71fc317b-6e73-4f5b-8d0d-e31ce58f0bf0,baseline_3,migrationspolitik,5,8,5,Die Linke,fc890dfc-b357-47d6-9dc5-64816a59e386,4,4,4,3,3,3,3,3.429
runs\experiment\baseline_3\migrationspolitik\run_05_20260706_185120.json,71fc317b-6e73-4f5b-8d0d-e31ce58f0bf0,baseline_3,migrationspolitik,5,8,6,AfD,b629de7d-a917-44d2-8c01-7346c65f6eb6,4,4,4,3,3,2,3,3.286
runs\experiment\baseline_3\migrationspolitik\run_05_20260706_185120.json,71fc317b-6e73-4f5b-8d0d-e31ce58f0bf0,baseline_3,migrationspolitik,5,9,1,CDU/CSU,56256d36-4b79-43b0-9929-55413aeb7e72,4,4,4,4,4,3,3,3.714
runs\experiment\baseline_3\migrationspolitik\run_05_20260706_185120.json,71fc317b-6e73-4f5b-8d0d-e31ce58f0bf0,baseline_3,migrationspolitik,5,9,2,SPD,7dea265b-b681-4e92-818f-dd2101d17ca2,4,4,4,4,4,3,3,3.714
runs\experiment\baseline_3\migrationspolitik\run_05_20260706_185120.json,71fc317b-6e73-4f5b-8d0d-e31ce58f0bf0,baseline_3,migrationspolitik,5,9,3,Bündnis 90/Die Grünen,4f48ae9a-93ac-43d2-9ead-a96bb267e516,4,4,4,4,4,3,4,3.857
runs\experiment\baseline_3\migrationspolitik\run_05_20260706_185120.json,71fc317b-6e73-4f5b-8d0d-e31ce58f0bf0,baseline_3,migrationspolitik,5,9,4,FDP,305bbe94-7746-4245-b8db-a3ad41092734,4,4,4,4,3,3,3,3.571
runs\experiment\baseline_3\migrationspolitik\run_05_20260706_185120.json,71fc317b-6e73-4f5b-8d0d-e31ce58f0bf0,baseline_3,migrationspolitik,5,9,5,Die Linke,b3ee4066-81ef-4084-98f9-1fe56dc167bb,4,4,4,3,3,3,4,3.571
runs\experiment\baseline_3\migrationspolitik\run_05_20260706_185120.json,71fc317b-6e73-4f5b-8d0d-e31ce58f0bf0,baseline_3,migrationspolitik,5,9,6,AfD,c84506a3-0049-402e-a68c-7363ab6b2592,4,4,4,3,3,2,3,3.286
runs\experiment\baseline_3\migrationspolitik\run_05_20260706_185120.json,71fc317b-6e73-4f5b-8d0d-e31ce58f0bf0,baseline_3,migrationspolitik,5,10,1,CDU/CSU,c0dee583-82be-48c6-ab2e-3bbe21042868,4,4,3,3,3,2,3,3.143
runs\experiment\baseline_3\migrationspolitik\run_05_20260706_185120.json,71fc317b-6e73-4f5b-8d0d-e31ce58f0bf0,baseline_3,migrationspolitik,5,10,2,SPD,65b1104a-6826-4a13-b142-26a2f9bc99d7,4,4,4,4,4,3,3,3.714
runs\experiment\baseline_3\migrationspolitik\run_05_20260706_185120.json,71fc317b-6e73-4f5b-8d0d-e31ce58f0bf0,baseline_3,migrationspolitik,5,10,3,Bündnis 90/Die Grünen,f042ceb8-8cd1-41b4-871d-7f75d85b5b5c,4,4,3,3,3,2,3,3.143
runs\experiment\baseline_3\migrationspolitik\run_05_20260706_185120.json,71fc317b-6e73-4f5b-8d0d-e31ce58f0bf0,baseline_3,migrationspolitik,5,10,4,FDP,85d297a4-9b1c-441b-b771-8d90b0017603,4,4,4,4,3,3,3,3.571
runs\experiment\baseline_3\migrationspolitik\run_05_20260706_185120.json,71fc317b-6e73-4f5b-8d0d-e31ce58f0bf0,baseline_3,migrationspolitik,5,10,5,Die Linke,42aed2b5-9adb-4a6a-8865-5b696a6732e6,4,4,4,4,3,3,3,3.571
runs\experiment\baseline_3\migrationspolitik\run_05_20260706_185120.json,71fc317b-6e73-4f5b-8d0d-e31ce58f0bf0,baseline_3,migrationspolitik,5,10,6,AfD,6c4b2556-0ce4-4ebb-9af0-312664d6d4c6,4,4,3,3,3,2,4,3.286
runs\experiment\baseline_3\mindestlohn\run_01_20260706_111011.json,0a626ebd-9aab-4095-a710-19052bd7bba4,baseline_3,mindestlohn,1,1,1,CDU/CSU,632f5007-a479-44d3-bd45-9491d8a6927f,4,4,4,4,4,1,4,3.571
runs\experiment\baseline_3\mindestlohn\run_01_20260706_111011.json,0a626ebd-9aab-4095-a710-19052bd7bba4,baseline_3,mindestlohn,1,1,2,SPD,39cab7b0-6450-42ef-9bae-ededbdc4d40a,4,4,4,4,4,3,4,3.857
runs\experiment\baseline_3\mindestlohn\run_01_20260706_111011.json,0a626ebd-9aab-4095-a710-19052bd7bba4,baseline_3,mindestlohn,1,1,3,Bündnis 90/Die Grünen,f87af0ed-a0f4-4f47-a717-d1cea163ad13,4,4,4,4,4,4,4,4.0
runs\experiment\baseline_3\mindestlohn\run_01_20260706_111011.json,0a626ebd-9aab-4095-a710-19052bd7bba4,baseline_3,mindestlohn,1,1,4,FDP,26a6151f-d401-42ff-8f68-824dca179601,4,4,4,3,4,3,5,3.857
runs\experiment\baseline_3\mindestlohn\run_01_20260706_111011.json,0a626ebd-9aab-4095-a710-19052bd7bba4,baseline_3,mindestlohn,1,1,5,Die Linke,56eb6f2d-b728-4768-90e8-e52c23a00c4d,4,4,4,4,4,3,5,4.0
runs\experiment\baseline_3\mindestlohn\run_01_20260706_111011.json,0a626ebd-9aab-4095-a710-19052bd7bba4,baseline_3,mindestlohn,1,1,6,AfD,805010dc-fdc1-4a7e-b968-e9e13d337543,4,4,4,3,3,3,4,3.571
runs\experiment\baseline_3\mindestlohn\run_01_20260706_111011.json,0a626ebd-9aab-4095-a710-19052bd7bba4,baseline_3,mindestlohn,1,2,1,CDU/CSU,a9569a65-7d2a-4b72-8fee-a3b8eb5956d1,4,4,4,3,4,3,4,3.714
runs\experiment\baseline_3\mindestlohn\run_01_20260706_111011.json,0a626ebd-9aab-4095-a710-19052bd7bba4,baseline_3,mindestlohn,1,2,2,SPD,33b3559f-9c95-4f6b-a981-7b265c835c3a,4,4,3,4,4,4,4,3.857
runs\experiment\baseline_3\mindestlohn\run_01_20260706_111011.json,0a626ebd-9aab-4095-a710-19052bd7bba4,baseline_3,mindestlohn,1,2,3,Bündnis 90/Die Grünen,07fb8fca-a7f2-4abc-94af-2477d65af0a5,4,4,4,4,4,3,4,3.857
runs\experiment\baseline_3\mindestlohn\run_01_20260706_111011.json,0a626ebd-9aab-4095-a710-19052bd7bba4,baseline_3,mindestlohn,1,2,4,FDP,4a62d6f2-3759-4b5f-b0a3-4174ed664a81,4,4,4,4,3,4,4,3.857
runs\experiment\baseline_3\mindestlohn\run_01_20260706_111011.json,0a626ebd-9aab-4095-a710-19052bd7bba4,baseline_3,mindestlohn,1,2,5,Die Linke,7e1071fe-0fc2-482f-b4c2-c8834bce00fb,4,4,4,4,4,3,5,4.0
runs\experiment\baseline_3\mindestlohn\run_01_20260706_111011.json,0a626ebd-9aab-4095-a710-19052bd7bba4,baseline_3,mindestlohn,1,2,6,AfD,c2ae1e1f-60b2-48b6-b84a-7efaa5263c59,4,4,3,3,3,4,4,3.571
runs\experiment\baseline_3\mindestlohn\run_01_20260706_111011.json,0a626ebd-9aab-4095-a710-19052bd7bba4,baseline_3,mindestlohn,1,3,1,CDU/CSU,21454756-a891-4e21-9892-fddefaf5a0e1,4,4,4,3,4,3,4,3.714
runs\experiment\baseline_3\mindestlohn\run_01_20260706_111011.json,0a626ebd-9aab-4095-a710-19052bd7bba4,baseline_3,mindestlohn,1,3,2,SPD,3a6df49d-40ff-4785-a686-343d7ba06d74,4,4,4,4,4,4,4,4.0
runs\experiment\baseline_3\mindestlohn\run_01_20260706_111011.json,0a626ebd-9aab-4095-a710-19052bd7bba4,baseline_3,mindestlohn,1,3,3,Bündnis 90/Die Grünen,59afb2b9-262c-475f-94ed-92a18823a56a,4,4,4,4,4,3,4,3.857
runs\experiment\baseline_3\mindestlohn\run_01_20260706_111011.json,0a626ebd-9aab-4095-a710-19052bd7bba4,baseline_3,mindestlohn,1,3,4,FDP,716fd58f-58a9-4b13-9466-076b51b9e7dc,4,4,4,4,4,3,4,3.857
runs\experiment\baseline_3\mindestlohn\run_01_20260706_111011.json,0a626ebd-9aab-4095-a710-19052bd7bba4,baseline_3,mindestlohn,1,3,5,Die Linke,b2a6b477-0ad6-4bb7-bf9b-983d5eb0ffd9,4,4,4,4,4,3,5,4.0
runs\experiment\baseline_3\mindestlohn\run_01_20260706_111011.json,0a626ebd-9aab-4095-a710-19052bd7bba4,baseline_3,mindestlohn,1,3,6,AfD,5c692943-8ace-4284-998b-5264a65e8f04,4,4,4,3,3,2,4,3.429
runs\experiment\baseline_3\mindestlohn\run_01_20260706_111011.json,0a626ebd-9aab-4095-a710-19052bd7bba4,baseline_3,mindestlohn,1,4,1,CDU/CSU,b46062bd-5f98-4107-859b-7cc62027cd17,4,4,4,4,4,3,4,3.857
runs\experiment\baseline_3\mindestlohn\run_01_20260706_111011.json,0a626ebd-9aab-4095-a710-19052bd7bba4,baseline_3,mindestlohn,1,4,2,SPD,cfffee8c-d8c0-454a-8db0-5f9f597abf2b,4,4,4,4,4,3,4,3.857
runs\experiment\baseline_3\mindestlohn\run_01_20260706_111011.json,0a626ebd-9aab-4095-a710-19052bd7bba4,baseline_3,mindestlohn,1,4,3,Bündnis 90/Die Grünen,0b22cd6b-26a3-49ec-8a5a-96e823f295cd,4,4,4,4,4,3,4,3.857
runs\experiment\baseline_3\mindestlohn\run_01_20260706_111011.json,0a626ebd-9aab-4095-a710-19052bd7bba4,baseline_3,mindestlohn,1,4,4,FDP,96884a15-c75d-4ce6-85a4-ef695395673e,4,4,4,4,3,3,4,3.714
runs\experiment\baseline_3\mindestlohn\run_01_20260706_111011.json,0a626ebd-9aab-4095-a710-19052bd7bba4,baseline_3,mindestlohn,1,4,5,Die Linke,8e4902f3-88ba-4ecf-b98d-7cc4dd100b4e,4,4,4,4,4,4,4,4.0
runs\experiment\baseline_3\mindestlohn\run_01_20260706_111011.json,0a626ebd-9aab-4095-a710-19052bd7bba4,baseline_3,mindestlohn,1,4,6,AfD,555a36b7-11bd-45d6-9ca1-f5bc7f3310f5,4,4,4,4,3,3,4,3.714
runs\experiment\baseline_3\mindestlohn\run_01_20260706_111011.json,0a626ebd-9aab-4095-a710-19052bd7bba4,baseline_3,mindestlohn,1,5,1,CDU/CSU,b900a4ea-a940-4d3d-a794-624c2bcbb915,4,4,4,4,3,3,4,3.714
runs\experiment\baseline_3\mindestlohn\run_01_20260706_111011.json,0a626ebd-9aab-4095-a710-19052bd7bba4,baseline_3,mindestlohn,1,5,2,SPD,1e12ad93-1f26-4fff-885f-da1dad6c1ee3,4,4,4,4,4,3,3,3.714
runs\experiment\baseline_3\mindestlohn\run_01_20260706_111011.json,0a626ebd-9aab-4095-a710-19052bd7bba4,baseline_3,mindestlohn,1,5,3,Bündnis 90/Die Grünen,6739caac-18dd-41fa-b53c-c338c06b8416,4,4,4,4,3,3,3,3.571
runs\experiment\baseline_3\mindestlohn\run_01_20260706_111011.json,0a626ebd-9aab-4095-a710-19052bd7bba4,baseline_3,mindestlohn,1,5,4,FDP,1d396e5d-edf5-4d2a-808e-d35bba6e49b1,4,4,4,4,3,3,3,3.571
runs\experiment\baseline_3\mindestlohn\run_01_20260706_111011.json,0a626ebd-9aab-4095-a710-19052bd7bba4,baseline_3,mindestlohn,1,5,5,Die Linke,3206bf49-738a-43ff-8fa4-6eda343ab389,4,4,4,4,3,3,4,3.714
runs\experiment\baseline_3\mindestlohn\run_01_20260706_111011.json,0a626ebd-9aab-4095-a710-19052bd7bba4,baseline_3,mindestlohn,1,5,6,AfD,f68d0965-b757-4d2a-beea-959aa87e0a56,4,4,3,3,3,2,4,3.286
runs\experiment\baseline_3\mindestlohn\run_01_20260706_111011.json,0a626ebd-9aab-4095-a710-19052bd7bba4,baseline_3,mindestlohn,1,6,1,CDU/CSU,6a969d95-7a19-4d72-8655-5bb7040d1ea7,4,4,4,4,4,3,3,3.714
runs\experiment\baseline_3\mindestlohn\run_01_20260706_111011.json,0a626ebd-9aab-4095-a710-19052bd7bba4,baseline_3,mindestlohn,1,6,2,SPD,2e783a35-85b5-41e3-84ec-ef752fc05b4d,4,4,4,4,4,4,3,3.857
runs\experiment\baseline_3\mindestlohn\run_01_20260706_111011.json,0a626ebd-9aab-4095-a710-19052bd7bba4,baseline_3,mindestlohn,1,6,3,Bündnis 90/Die Grünen,ddcc055a-c33d-4cf3-965f-0af353c4c9d9,4,4,4,4,4,3,3,3.714
runs\experiment\baseline_3\mindestlohn\run_01_20260706_111011.json,0a626ebd-9aab-4095-a710-19052bd7bba4,baseline_3,mindestlohn,1,6,4,FDP,c86cee4f-71d0-4211-a735-5a42747254bc,4,4,4,4,3,3,4,3.714
runs\experiment\baseline_3\mindestlohn\run_01_20260706_111011.json,0a626ebd-9aab-4095-a710-19052bd7bba4,baseline_3,mindestlohn,1,6,5,Die Linke,82352870-1b9e-4131-a466-231d839c4c3b,4,5,4,4,3,3,3,3.714
runs\experiment\baseline_3\mindestlohn\run_01_20260706_111011.json,0a626ebd-9aab-4095-a710-19052bd7bba4,baseline_3,mindestlohn,1,6,6,AfD,315b9478-6eee-4952-9a55-d5299203b256,4,4,3,3,3,2,3,3.143
runs\experiment\baseline_3\mindestlohn\run_01_20260706_111011.json,0a626ebd-9aab-4095-a710-19052bd7bba4,baseline_3,mindestlohn,1,7,1,CDU/CSU,06eca626-25be-470f-a201-b1b10931607c,4,4,4,4,3,3,3,3.571
runs\experiment\baseline_3\mindestlohn\run_01_20260706_111011.json,0a626ebd-9aab-4095-a710-19052bd7bba4,baseline_3,mindestlohn,1,7,2,SPD,1d884b7d-bb7a-4306-9a08-054d6c2dd77f,4,4,4,4,4,4,3,3.857
runs\experiment\baseline_3\mindestlohn\run_01_20260706_111011.json,0a626ebd-9aab-4095-a710-19052bd7bba4,baseline_3,mindestlohn,1,7,3,Bündnis 90/Die Grünen,a1431c40-b74d-45cc-ab9b-d4136b2e1381,4,4,4,4,4,3,3,3.714
runs\experiment\baseline_3\mindestlohn\run_01_20260706_111011.json,0a626ebd-9aab-4095-a710-19052bd7bba4,baseline_3,mindestlohn,1,7,4,FDP,28f33418-4558-4a16-bbe0-b67c3b54a951,4,4,4,3,3,3,4,3.571
runs\experiment\baseline_3\mindestlohn\run_01_20260706_111011.json,0a626ebd-9aab-4095-a710-19052bd7bba4,baseline_3,mindestlohn,1,7,5,Die Linke,7f4c81ee-542c-4c59-ab75-2f92d47ae7fa,4,4,4,4,4,3,4,3.857
runs\experiment\baseline_3\mindestlohn\run_01_20260706_111011.json,0a626ebd-9aab-4095-a710-19052bd7bba4,baseline_3,mindestlohn,1,7,6,AfD,788d971f-5cdb-4445-acbc-fe13ce356d59,4,4,4,3,3,3,3,3.429
runs\experiment\baseline_3\mindestlohn\run_01_20260706_111011.json,0a626ebd-9aab-4095-a710-19052bd7bba4,baseline_3,mindestlohn,1,8,1,CDU/CSU,64621434-0247-43c7-9904-82e7957349a9,4,4,4,4,4,3,3,3.714
runs\experiment\baseline_3\mindestlohn\run_01_20260706_111011.json,0a626ebd-9aab-4095-a710-19052bd7bba4,baseline_3,mindestlohn,1,8,2,SPD,98d8ce73-8430-48d5-900f-69d49f3f91a6,4,4,4,4,4,3,3,3.714
runs\experiment\baseline_3\mindestlohn\run_01_20260706_111011.json,0a626ebd-9aab-4095-a710-19052bd7bba4,baseline_3,mindestlohn,1,8,3,Bündnis 90/Die Grünen,019750eb-48d2-4000-b5f2-725e5b9e44d5,4,4,3,3,3,2,3,3.143
runs\experiment\baseline_3\mindestlohn\run_01_20260706_111011.json,0a626ebd-9aab-4095-a710-19052bd7bba4,baseline_3,mindestlohn,1,8,4,FDP,6dfa377e-6cf3-48a8-a09c-4c0554418ef9,4,4,4,4,3,4,3,3.714
runs\experiment\baseline_3\mindestlohn\run_01_20260706_111011.json,0a626ebd-9aab-4095-a710-19052bd7bba4,baseline_3,mindestlohn,1,8,5,Die Linke,6e4467d0-2dda-4ec3-b774-981b5a5bd3e9,4,4,4,4,3,4,3,3.714
runs\experiment\baseline_3\mindestlohn\run_01_20260706_111011.json,0a626ebd-9aab-4095-a710-19052bd7bba4,baseline_3,mindestlohn,1,8,6,AfD,45e66781-727f-40bd-a0ab-21dfb481633c,4,4,3,3,3,2,3,3.143
runs\experiment\baseline_3\mindestlohn\run_01_20260706_111011.json,0a626ebd-9aab-4095-a710-19052bd7bba4,baseline_3,mindestlohn,1,9,1,CDU/CSU,840f6e1c-ac7c-48c1-897f-60708fb10e72,4,4,4,4,4,4,3,3.857
runs\experiment\baseline_3\mindestlohn\run_01_20260706_111011.json,0a626ebd-9aab-4095-a710-19052bd7bba4,baseline_3,mindestlohn,1,9,2,SPD,b902f1f4-5396-49e7-b468-8ecf680efc4e,4,5,4,4,4,4,3,4.0
runs\experiment\baseline_3\mindestlohn\run_01_20260706_111011.json,0a626ebd-9aab-4095-a710-19052bd7bba4,baseline_3,mindestlohn,1,9,3,Bündnis 90/Die Grünen,4d3d2d5f-81ff-4190-9c17-2a02d1e5db39,4,4,3,3,3,4,3,3.429
runs\experiment\baseline_3\mindestlohn\run_01_20260706_111011.json,0a626ebd-9aab-4095-a710-19052bd7bba4,baseline_3,mindestlohn,1,9,4,FDP,b96dd328-773a-4b49-bbfd-4fbe6380e423,4,4,4,4,3,3,3,3.571
runs\experiment\baseline_3\mindestlohn\run_01_20260706_111011.json,0a626ebd-9aab-4095-a710-19052bd7bba4,baseline_3,mindestlohn,1,9,5,Die Linke,1961bf6e-6004-47dd-b310-572a8036122d,4,4,4,4,3,3,3,3.571
runs\experiment\baseline_3\mindestlohn\run_01_20260706_111011.json,0a626ebd-9aab-4095-a710-19052bd7bba4,baseline_3,mindestlohn,1,9,6,AfD,07eae26c-bd87-4e8e-8ed5-fda167bfe9f3,4,4,3,3,3,2,3,3.143
runs\experiment\baseline_3\mindestlohn\run_01_20260706_111011.json,0a626ebd-9aab-4095-a710-19052bd7bba4,baseline_3,mindestlohn,1,10,1,CDU/CSU,afd3eb9f-056c-4497-bbc5-65eed17893f4,4,4,4,4,4,4,3,3.857
runs\experiment\baseline_3\mindestlohn\run_01_20260706_111011.json,0a626ebd-9aab-4095-a710-19052bd7bba4,baseline_3,mindestlohn,1,10,2,SPD,0e9b1d63-c409-4f53-b076-bfe007a6ca6e,4,4,4,4,4,4,3,3.857
runs\experiment\baseline_3\mindestlohn\run_01_20260706_111011.json,0a626ebd-9aab-4095-a710-19052bd7bba4,baseline_3,mindestlohn,1,10,3,Bündnis 90/Die Grünen,d9a8b73a-1fdc-4b6f-aa7a-7994b57053d2,4,4,4,4,3,3,3,3.571
runs\experiment\baseline_3\mindestlohn\run_01_20260706_111011.json,0a626ebd-9aab-4095-a710-19052bd7bba4,baseline_3,mindestlohn,1,10,4,FDP,4592886c-d9de-4fcf-82d7-c7a8350366a1,4,4,3,3,3,2,3,3.143
runs\experiment\baseline_3\mindestlohn\run_01_20260706_111011.json,0a626ebd-9aab-4095-a710-19052bd7bba4,baseline_3,mindestlohn,1,10,5,Die Linke,9322e7c8-ab69-4904-b785-b99f8992e465,4,4,3,3,3,2,3,3.143
runs\experiment\baseline_3\mindestlohn\run_01_20260706_111011.json,0a626ebd-9aab-4095-a710-19052bd7bba4,baseline_3,mindestlohn,1,10,6,AfD,deaa88df-8ad8-45f9-b5b1-cccaf4266f9f,4,4,3,3,3,2,3,3.143
runs\experiment\baseline_3\mindestlohn\run_02_20260706_111506.json,5a82261b-0594-4537-9dd8-cf03b7f62010,baseline_3,mindestlohn,2,1,1,CDU/CSU,e198253e-c489-4af7-a8ec-423ee80e3d0b,4,4,4,3,3,1,4,3.286
runs\experiment\baseline_3\mindestlohn\run_02_20260706_111506.json,5a82261b-0594-4537-9dd8-cf03b7f62010,baseline_3,mindestlohn,2,1,2,SPD,4b04622a-851f-41d0-9a7c-b84a30e3f462,4,4,4,4,4,2,5,3.857
runs\experiment\baseline_3\mindestlohn\run_02_20260706_111506.json,5a82261b-0594-4537-9dd8-cf03b7f62010,baseline_3,mindestlohn,2,1,3,Bündnis 90/Die Grünen,fe69a86c-df87-4f40-a4f3-04479c192127,4,4,4,4,4,3,4,3.857
runs\experiment\baseline_3\mindestlohn\run_02_20260706_111506.json,5a82261b-0594-4537-9dd8-cf03b7f62010,baseline_3,mindestlohn,2,1,4,FDP,6621822e-bde3-4a6e-a54a-72c18289f148,4,3,4,3,4,2,5,3.571
runs\experiment\baseline_3\mindestlohn\run_02_20260706_111506.json,5a82261b-0594-4537-9dd8-cf03b7f62010,baseline_3,mindestlohn,2,1,5,Die Linke,33b2b54c-32da-4551-ba30-abae118d1e39,4,4,4,4,4,3,5,4.0
runs\experiment\baseline_3\mindestlohn\run_02_20260706_111506.json,5a82261b-0594-4537-9dd8-cf03b7f62010,baseline_3,mindestlohn,2,1,6,AfD,b63ca01d-3446-4000-abdc-a7359d3707ed,4,4,4,3,3,2,4,3.429
runs\experiment\baseline_3\mindestlohn\run_02_20260706_111506.json,5a82261b-0594-4537-9dd8-cf03b7f62010,baseline_3,mindestlohn,2,2,1,CDU/CSU,434d87df-9cf4-48d2-be1f-7744949a8ad8,4,4,4,3,4,2,4,3.571
runs\experiment\baseline_3\mindestlohn\run_02_20260706_111506.json,5a82261b-0594-4537-9dd8-cf03b7f62010,baseline_3,mindestlohn,2,2,2,SPD,0c2245c0-176d-412e-b1d4-37bc172e0333,4,4,4,4,4,3,4,3.857
runs\experiment\baseline_3\mindestlohn\run_02_20260706_111506.json,5a82261b-0594-4537-9dd8-cf03b7f62010,baseline_3,mindestlohn,2,2,3,Bündnis 90/Die Grünen,b5a4ac6d-860b-4189-8c1f-ebf8011ffe9f,4,4,4,4,4,3,4,3.857
